,location,total_sqft,bath,price,bhk
5331,other,1800.0,3.0,150.0,3
5333,other,1762.0,3.0,125.0,3
5335,other,1200.0,3.0,90.0,3
5342,other,5000.0,9.0,360.0,11
5346,other,1200.0,2.0,74.0,2
5349,other,1753.0,3.0,120.0,3
5350,other,1000.0,2.0,53.0,2
5351,other,720.0,2.0,45.0,2
5354,other,700.0,1.0,41.0,1
5356,other,1595.0,3.0,115.0,3
5357,other,1353.0,2.0,110.0,2
5358,other,1200.0,2.0,85.0,1
5361,other,1325.0,2.0,90.0,3
5363,other,1056.0,2.0,80.0,2
5365,other,1600.0,3.0,86.0,3
5367,other,1544.0,3.0,120.0,3
5368,other,1200.0,2.0,65.0,2
5369,other,540.0,1.0,36.0,1
5371,other,1600.0,2.0,115.0,2
5372,other,416.0,1.0,18.5,1
5374,other,1630.0,3.0,85.0,3
5375,other,834.0,1.0,60.0,1
5376,other,1125.0,4.0,70.0,3
5377,other,1375.0,3.0,70.0,3
5378,other,469.0,1.0,25.0,1
5382,other,2072.0,3.0,108.0,3
5383,other,1200.0,2.0,70.0,3
5384,other,1350.0,3.0,77.0,3
5385,other,1180.0,2.0,78.34,3
5386,other,1355.0,2.0,115.0,2
5387,other,600.0,1.0,50.0,1
5388,other,2300.0,3.0,120.0,3
5390,other,1750.0,3.0,120.0,3
5398,other,425.0,1.0,20.03,1
5401,other,775.0,2.0,55.0,2
5405,other,1200.0,3.0,95.0,4
5406,other,1200.0,3.0,95.0,3
5408,other,1180.0,2.0,69.0,2
5409,other,1282.0,2.0,87.0,2
5411,other,1500.0,2.0,95.0,3
5412,other,530.0,1.0,20.0,1
5413,other,1350.0,2.0,80.0,2
5414,other,2400.0,6.0,125.0,8
5416,other,1141.0,2.0,62.0,2
5418,other,950.0,1.0,40.0,1
5422,other,1600.0,4.0,125.0,5
5424,other,1480.0,3.0,90.0,3
5425,other,1600.0,3.0,90.0,3
5426,other,1500.0,3.0,115.0,3
5427,other,1824.0,3.0,125.0,3
5428,other,750.0,1.0,56.25,1
5435,other,6000.0,5.0,400.0,4
5436,other,2400.0,3.0,170.0,3
5438,other,1500.0,2.0,98.0,3
5439,other,1500.0,3.0,100.0,3
5442,other,14000.0,3.0,800.0,4
5447,other,1050.0,2.0,67.0,2
5448,other,1596.0,3.0,105.0,3
5452,other,1200.0,3.0,85.0,3
5453,other,1132.0,2.0,67.0,2
5455,other,1515.0,3.0,88.0,3
5456,other,1655.0,3.0,86.06,3
5457,other,5000.0,7.0,299.0,7
5458,other,1380.0,2.0,80.0,2
5462,other,2200.0,3.0,187.0,3
5463,other,3600.0,4.0,300.0,4
5465,other,1093.0,2.0,65.0,2
5467,other,1535.0,3.0,95.0,3
5469,other,1100.0,2.0,62.7,2
5473,other,1100.0,2.0,60.0,2
5474,other,1450.0,2.0,85.0,3
5475,other,2000.0,3.0,166.0,4
5478,other,1756.0,3.0,100.0,3
5479,other,1532.0,3.0,92.0,3
5480,other,1650.0,3.0,110.0,3
5481,other,1200.0,2.0,66.0,2
5483,other,1525.0,2.0,122.0,3
5487,other,2400.0,3.0,200.0,4
5489,other,3040.0,1.0,180.0,2
5491,other,1200.0,4.0,72.0,4
5492,other,1135.0,2.0,68.0,2
5493,other,900.0,2.0,55.0,2
5498,other,1269.72,2.0,68.0,2
5499,other,1168.0,3.0,70.0,3
5500,other,2100.0,4.0,155.0,4
5502,other,1515.0,3.0,93.93,3
5506,other,2700.0,4.0,214.0,6
5507,other,595.0,1.0,42.0,1
5511,other,1170.0,2.0,86.0,2
5514,other,2400.0,3.0,142.0,4
5517,other,1670.0,3.0,91.86,3
5519,other,1250.0,2.0,80.0,3
5520,other,800.0,2.0,50.0,2
5524,other,1350.0,2.0,80.0,2
5526,other,1614.0,3.0,110.0,3
5527,other,1188.0,2.0,73.0,2
5528,other,1480.0,3.0,90.0,3
5529,other,680.0,2.0,42.0,2
5532,other,955.0,2.0,53.55,2
5536,other,1925.0,3.0,120.0,3
5537,other,650.0,1.0,26.0,1
5542,other,1685.0,2.0,110.0,3
5544,other,1550.0,3.0,110.0,3
5545,other,500.0,1.0,20.0,1
5546,other,1765.0,3.0,105.0,3
5547,other,1265.0,2.0,70.0,2
5548,other,1012.0,2.0,59.0,2
5549,other,2045.0,4.0,154.0,3
5550,other,581.91,2.0,25.0,1
5551,other,1158.0,2.0,85.0,3
5552,other,925.0,2.0,51.0,2
5553,other,1415.0,2.0,110.0,2
5556,other,1840.0,3.0,155.0,3
5557,other,824.0,2.0,60.0,2
5558,other,1340.0,2.0,100.0,3
5559,other,1620.0,2.0,110.0,3
5560,other,1533.0,3.0,115.0,3
5561,other,1560.0,3.0,85.0,3
5563,other,1375.0,2.0,85.0,3
5568,other,2800.0,4.0,200.0,5
5570,other,1500.0,3.0,88.0,3
5572,other,1140.0,2.0,76.0,2
5573,other,1198.0,2.0,84.0,2
5574,other,1370.0,2.0,75.0,2
5578,other,1000.0,1.0,55.0,2
5582,other,1050.0,1.0,70.0,1
5583,other,1200.0,2.0,80.0,3
5590,other,400.0,1.0,14.0,1
5593,other,1200.0,2.0,70.0,2
5595,other,1100.0,2.0,60.0,2
5596,other,1300.0,2.0,79.0,2
5599,other,1942.0,3.0,102.0,3
5600,other,1000.0,2.0,53.0,2
5604,other,1533.0,3.0,85.0,3
5607,other,1452.55,2.0,110.0,2
5608,other,2357.0,3.0,151.0,3
5609,other,1411.0,3.0,91.72,3
5612,other,1100.0,3.0,78.0,3
5616,other,1945.0,3.0,120.0,3
5617,other,1465.0,2.0,74.72,3
5619,other,1150.0,2.0,75.0,3
5620,other,1200.0,3.0,74.0,3
5621,other,1229.0,3.0,86.03,3
5622,other,1030.0,2.0,61.0,2
5623,other,600.0,1.0,32.0,1
5624,other,1520.0,3.0,80.0,3
5625,other,3000.0,4.0,240.0,4
5627,other,1315.0,2.0,90.0,2
5628,other,1210.0,2.0,72.0,2
5630,other,30000.0,4.0,2100.0,4
5632,other,1170.0,2.0,68.0,2
5633,other,1600.0,2.0,110.0,2
5635,other,1370.0,2.0,75.0,3
5638,other,1700.0,3.0,97.0,3
5639,other,1900.0,3.0,160.0,3
5641,other,1100.0,2.0,75.0,2
5642,other,1929.0,3.0,115.0,3
5643,other,3161.0,4.0,214.0,4
5645,other,1100.0,2.0,70.0,2
5647,other,4200.0,4.0,255.0,4
5649,other,700.0,1.0,41.0,1
5654,other,3000.0,3.0,250.0,3
5655,other,1100.0,2.0,61.0,2
5657,other,1165.0,2.0,75.0,2
5658,other,1272.0,4.0,75.0,3
5660,other,1000.0,2.0,65.0,3
5663,other,2401.0,3.0,185.0,3
5665,other,890.0,1.0,75.0,1
5668,other,1690.0,3.0,100.0,3
5671,other,1350.0,2.0,90.0,2
5672,other,1460.0,3.0,88.0,3
5673,other,1685.0,3.0,95.0,3
5674,other,800.0,1.0,52.0,1
5675,other,4000.0,5.0,280.0,4
5681,other,461.82,1.0,31.7,1
5682,other,1500.0,2.0,85.0,3
5685,other,1260.0,2.0,75.0,2
5687,other,12000.0,12.0,525.0,10
5688,other,1950.0,3.0,130.0,3
5690,other,4051.0,4.0,345.0,4
5691,other,2100.0,3.0,170.0,3
5692,other,1991.0,3.0,160.0,3
5694,other,1200.0,3.0,66.0,3
5696,other,1375.0,2.0,105.0,2
5697,other,1693.0,3.0,108.0,3
5704,other,1150.0,2.0,77.5,3
5707,other,1058.0,2.0,60.0,2
5715,other,1080.0,2.0,75.0,3
5716,other,2400.0,2.0,150.0,3
5717,other,1125.0,2.0,75.0,2
5718,other,1596.0,3.0,95.0,3
5719,other,1639.0,3.0,123.0,3
5721,other,1372.0,2.0,90.0,3
5724,other,1650.0,4.0,99.0,4
5725,other,925.0,2.0,63.0,2
5726,other,1200.0,3.0,95.0,4
5727,other,1200.0,2.0,79.0,2
5728,other,1570.0,3.0,115.0,3
5733,other,705.0,1.0,36.5,1
5734,other,1340.0,3.0,77.0,3
5739,other,3259.0,3.0,270.0,3
5740,other,3200.0,3.0,190.0,4
5742,other,596.0,1.0,42.0,1
5743,other,10000.0,16.0,550.0,16
5746,other,1750.0,3.0,149.0,3
5748,other,985.0,2.0,63.0,2
5749,other,1490.0,2.0,88.0,3
5751,other,4428.0,4.0,255.0,4
5753,other,650.0,1.0,30.0,1
5754,other,1500.0,2.0,89.99,3
5755,other,910.0,1.0,42.0,1
5757,other,532.0,1.0,22.49,1
5758,other,1060.0,3.0,62.0,3
5760,other,1374.0,2.0,70.0,3
5761,other,2145.0,4.0,125.0,4
5763,other,1000.0,2.0,80.0,2
5765,other,1500.0,2.0,97.0,3
5766,other,1865.0,4.0,140.0,3
5768,other,3500.0,4.0,245.0,4
5772,other,1320.0,2.0,73.0,3
5775,other,675.0,3.0,52.0,2
5776,other,1801.0,3.0,139.0,3
5778,other,2400.0,2.0,160.0,2
5779,other,1150.0,2.0,75.0,2
5782,other,4500.0,9.0,166.0,9
5786,other,1390.0,2.0,80.0,3
5787,other,1550.0,2.0,90.0,3
5789,other,1500.0,4.0,110.0,4
5792,other,900.0,2.0,70.0,2
5793,other,1200.0,6.0,70.0,4
5794,other,750.0,2.0,50.0,1
5795,other,1605.0,2.0,85.0,3
5799,other,1200.0,2.0,70.0,2
5800,other,1904.0,3.0,155.0,3
5801,other,813.0,1.0,39.0,1
5802,other,3884.0,4.0,240.0,4
5803,other,1630.0,2.0,97.78,3
5804,other,2425.0,4.0,173.0,4
5808,other,1280.0,2.0,75.0,2
5809,other,500.0,1.0,24.0,1
5811,other,1200.0,2.0,100.0,2
5812,other,1265.0,2.0,82.0,3
5815,other,1850.0,3.0,98.0,3
5816,other,2360.0,4.0,150.0,4
5817,other,1030.0,2.0,77.25,2
5819,other,2000.0,3.0,160.0,3
5820,other,1575.0,3.0,93.0,3
5821,other,1300.0,2.0,70.0,3
5823,other,1380.0,2.0,75.0,2
5826,other,3100.0,3.0,250.0,3
5827,other,1190.0,2.0,100.0,2
5828,other,1827.0,3.0,100.0,3
5829,other,1500.0,3.0,95.0,3
5830,other,1180.0,2.0,63.0,2
5832,other,1155.0,2.0,60.0,3
5834,other,1645.0,3.0,95.0,3
5836,other,1097.0,2.0,65.0,2
5838,other,1355.0,2.0,75.0,2
5844,other,2080.0,2.0,150.0,2
5845,other,1505.0,2.0,90.0,2
5846,other,1200.0,3.0,95.75,3
5847,other,1810.0,4.0,148.0,3
5848,other,1530.0,2.0,97.0,3
5853,other,1400.0,2.0,80.0,2
5854,other,745.0,2.0,50.0,2
5856,other,1355.0,2.0,95.0,2
5857,other,833.0,1.0,49.0,1
5859,other,1220.0,2.0,68.0,2
5860,other,1545.0,3.0,85.0,3
5862,other,1350.0,2.0,110.0,2
5863,other,1200.0,2.0,68.0,3
5868,other,1200.0,3.0,85.0,3
5870,other,1150.0,2.0,74.0,2
5872,other,1200.0,2.0,75.0,2
5878,other,1350.0,4.0,85.0,4
5883,other,1758.0,3.0,95.0,3
5885,other,1200.0,3.0,85.0,2
5886,other,1800.0,3.0,140.0,3
5889,other,3900.0,4.0,333.0,4
5890,other,2400.0,4.0,200.0,3
5891,other,1645.0,3.0,87.5,3
5893,other,2600.0,3.0,140.0,3
5894,other,950.0,2.0,60.0,2
5901,other,1402.0,2.0,85.0,3
5903,other,5000.0,4.0,290.0,4
5906,other,814.0,2.0,55.0,2
5909,other,1590.0,3.0,120.0,3
5912,other,1450.0,2.0,89.6,3
5914,other,1340.0,2.0,77.0,2
5916,other,1665.0,3.0,105.0,3
5918,other,1210.0,2.0,76.0,2
5920,other,1286.0,3.0,67.0,3
5923,other,1065.0,2.0,58.0,2
5925,other,1636.0,3.0,97.0,3
5927,other,1200.0,3.0,72.0,3
5930,other,1000.0,1.0,75.0,2
5933,other,1170.0,2.0,86.0,2
5934,other,4830.0,5.0,390.0,4
5938,other,2065.0,3.0,130.0,3
5942,other,450.0,1.0,25.0,1
5943,other,1100.0,2.0,85.0,2
5945,other,4400.0,4.0,350.0,5
5946,other,1550.0,2.0,79.0,3
5950,other,1150.0,2.0,60.0,3
5954,other,1080.0,2.0,62.0,2
5957,other,1200.0,3.0,96.25,3
5958,other,1250.0,2.0,65.0,3
5959,other,2631.0,3.0,200.0,4
5960,other,830.0,2.0,60.0,2
5961,other,1500.0,2.0,88.0,2
5964,other,856.0,2.0,48.0,2
5965,other,1143.0,2.0,62.0,2
5966,other,600.0,1.0,43.0,1
5967,other,7500.0,4.0,425.0,4
5970,other,1200.0,3.0,70.0,3
5974,other,1477.0,2.0,80.0,3
5975,other,1793.0,3.0,98.0,3
5977,other,1020.0,2.0,62.0,2
5980,other,1440.0,4.0,88.0,4
5982,other,1200.0,2.0,75.0,3
5983,other,985.0,2.0,55.0,2
5987,other,1030.0,2.0,80.0,2
5988,other,1852.0,2.0,95.0,3
5989,other,1150.0,2.0,69.0,2
5992,other,1500.0,2.0,90.0,3
5993,other,900.0,2.0,55.0,2
5999,other,1100.0,2.0,78.0,2
6000,other,1180.0,2.0,74.0,2
6002,other,1540.0,3.0,85.0,3
6003,other,2000.0,3.0,120.0,3
6004,other,2000.0,3.0,145.0,3
6006,other,2230.0,4.0,130.0,4
6009,other,3160.0,4.0,206.0,4
6010,other,922.0,2.0,70.0,2
6011,other,850.0,2.0,72.0,2
6012,other,1200.0,1.0,65.0,2
6014,other,1233.0,2.0,100.0,2
6021,other,1936.0,3.0,110.0,3
6022,other,1652.5,3.0,90.0,3
6023,other,2159.0,3.0,110.0,3
6024,other,700.0,2.0,43.0,2
6025,other,1365.0,3.0,99.0,3
6026,other,1800.0,3.0,105.0,6
6028,other,708.0,1.0,55.0,2
6029,other,1680.0,3.0,135.0,3
6030,other,990.0,2.0,58.0,2
6031,other,1240.0,2.0,100.0,2
6032,other,1810.0,3.0,118.0,3
6036,other,1430.0,3.0,78.65,3
6038,other,1200.0,2.0,45.0,1
6042,other,1760.0,2.0,116.0,3
6043,other,3317.5,5.0,268.5,4
6044,other,1410.0,2.0,75.0,2
6046,other,1200.0,2.0,75.6,3
6047,other,2100.0,4.0,150.0,4
6051,other,1550.0,4.0,120.0,4
6052,other,905.0,2.0,50.0,2
6054,other,550.0,1.0,23.0,1
6056,other,1080.0,2.0,75.0,3
6058,other,1537.0,3.0,110.0,3
6059,other,1750.0,3.0,150.0,3
6061,other,1191.0,2.0,90.0,2
6068,other,827.0,2.0,45.0,2
6073,other,3400.0,4.0,190.0,4
6075,other,1205.0,2.0,70.0,2
6079,other,2200.0,4.0,160.0,3
6082,other,1900.0,3.0,155.0,3
6083,other,1200.0,1.0,95.0,2
6085,other,1100.0,2.0,61.0,2
6086,other,1942.0,3.0,155.0,3
6087,other,1200.0,4.0,80.0,3
6090,other,1515.0,3.0,90.0,3
6093,other,1200.0,4.0,95.0,4
6098,other,1200.0,1.0,69.0,1
6099,other,1717.0,3.0,99.0,3
6101,other,1200.0,1.0,48.0,1
6102,other,1430.0,2.0,78.65,3
6104,other,1190.0,2.0,70.0,2
6106,other,2690.0,4.0,185.0,4
6107,other,1594.0,3.0,99.0,3
6108,other,1250.0,2.0,68.0,2
6109,other,1290.0,1.0,77.5,2
6111,other,1200.0,2.0,75.0,2
6114,other,2070.0,3.0,135.0,3
6117,other,800.0,2.0,55.0,2
6119,other,1480.0,2.0,125.0,3
6120,other,2010.0,3.0,125.0,3
6121,other,1504.0,2.0,100.0,3
6127,other,1862.0,3.0,120.0,3
6128,other,2700.0,3.0,200.0,3
6129,other,1677.0,3.0,98.0,3
6131,other,1490.0,2.0,115.0,3
6133,other,1740.0,3.0,120.0,3
6134,other,1020.0,2.0,60.0,2
6137,other,690.0,2.0,42.0,2
6138,other,1520.0,3.0,111.0,3
6140,other,1200.0,4.0,86.0,4
6141,other,1250.0,2.0,90.0,2
6144,other,1230.0,2.0,70.0,2
6145,other,1600.0,3.0,95.0,3
6146,other,600.0,2.0,23.0,1
6147,other,1200.0,2.0,85.0,2
6149,other,2000.0,4.0,130.0,3
6152,other,1175.0,2.0,79.0,2
6154,other,1112.0,2.0,68.0,2
6157,other,1158.0,2.0,75.0,2
6158,other,3200.0,4.0,200.0,4
6159,other,1200.0,2.0,90.0,2
6160,other,1266.67,2.0,69.0,2
6162,other,2000.0,2.0,160.0,2
6164,other,1800.0,3.0,95.0,3
6166,other,1230.0,2.0,75.0,2
6169,other,2400.0,2.0,135.0,2
6170,other,880.0,2.0,48.0,2
6175,other,1022.0,2.0,57.0,2
6176,other,1200.0,2.0,76.0,2
6179,other,1605.0,3.0,100.0,3
6180,other,1542.0,3.0,98.0,3
6182,other,1333.0,2.0,77.27,2
6183,other,1050.0,2.0,70.0,2
6184,other,2000.0,3.0,105.0,3
6187,other,1200.0,3.0,99.0,3
6190,other,1000.0,2.0,60.0,2
6191,other,5720.0,3.0,350.0,3
6192,other,1012.0,2.0,59.0,2
6195,other,600.0,2.0,39.0,2
6196,other,1240.0,2.0,65.0,3
6198,other,1700.0,3.0,111.0,3
6201,other,1780.0,3.0,110.0,3
6203,other,900.0,2.0,65.0,3
6205,other,1540.0,3.0,85.0,3
6209,other,1717.0,3.0,120.0,3
6212,other,1225.0,2.0,65.0,2
6214,other,1504.0,2.0,102.0,3
6216,other,1800.0,4.0,145.0,4
6217,other,3000.0,4.0,240.0,4
6219,other,1625.0,3.0,92.0,3
6222,other,1490.0,2.0,92.0,3
6223,other,2400.0,5.0,140.0,4
6224,other,1044.0,2.0,60.0,2
6226,other,1640.0,3.0,84.0,3
6231,other,1240.0,2.0,65.0,3
6232,other,1293.0,2.0,75.0,2
6234,other,860.0,2.0,65.5,2
6235,other,1374.0,2.0,88.0,3
6239,other,2000.0,2.0,160.0,4
6240,other,834.0,1.0,62.0,1
6241,other,2000.0,4.0,135.0,4
6245,other,1280.0,2.0,90.0,2
6247,other,2075.0,3.0,175.0,3
6253,other,2274.24,4.0,160.0,3
6255,other,1570.0,3.0,80.0,3
6257,other,1350.0,3.0,75.0,3
6259,other,2300.0,7.0,160.0,6
6260,other,2515.0,4.0,155.0,3
6265,other,1300.0,2.0,67.0,3
6271,other,3200.0,3.0,260.0,3
6272,other,1450.0,3.0,90.0,3
6273,other,1893.0,3.0,115.0,3
6275,other,1200.0,2.0,100.0,3
6276,other,1205.0,2.0,70.0,2
6277,other,1500.0,3.0,90.0,3
6278,other,1250.0,2.0,67.0,2
6280,other,375.0,1.0,26.0,1
6281,other,800.0,3.0,59.5,2
6283,other,1400.0,2.0,85.0,2
6284,other,1800.0,2.0,100.0,3
6285,other,925.0,2.0,70.0,2
6291,other,2400.0,5.0,180.0,4
6292,other,6000.0,1.0,276.0,1
6293,other,825.0,2.0,40.0,1
6296,other,600.0,1.0,33.0,1
6298,other,2600.0,3.0,147.0,3
6300,other,1225.0,2.0,82.0,3
6301,other,655.0,1.0,27.0,1
6302,other,1196.0,2.0,96.0,2
6303,other,927.0,2.0,50.0,2
6305,other,2800.0,4.0,200.0,4
6308,other,985.0,2.0,57.0,2
6310,other,1503.0,2.0,93.0,3
6313,other,1768.0,3.0,95.0,3
6314,other,800.0,1.0,32.0,1
6316,other,600.0,1.0,35.0,1
6317,other,1010.0,2.0,55.0,2
6320,other,2008.0,3.0,170.0,3
6321,other,2095.0,3.0,142.0,3
6323,other,1600.0,2.0,88.0,3
6324,other,500.0,1.0,20.0,1
6325,other,1280.0,2.0,100.0,3
6326,other,1650.0,3.0,110.0,3
6329,other,1044.0,2.0,85.0,2
6336,other,425.0,1.0,15.0,1
6339,other,900.0,1.0,70.0,2
6340,other,1517.0,2.0,125.0,2
6342,other,3602.0,4.0,280.0,4
6343,other,2159.0,3.0,120.0,3
6344,other,1200.0,3.0,72.0,3
6345,other,510.0,1.0,34.0,1
6346,other,1166.0,2.0,65.0,2
6348,other,940.0,2.0,56.0,2
6351,other,1645.0,3.0,95.0,3
6352,other,1600.0,4.0,90.0,4
6353,other,1000.0,2.0,63.0,2
6355,other,1998.0,3.0,117.0,3
6358,other,1804.0,3.0,150.0,3
6359,other,1350.0,3.0,81.0,3
6363,other,2400.0,4.0,170.0,6
6364,other,600.0,1.0,45.0,1
6365,other,672.0,1.0,27.0,1
6366,other,1280.0,3.0,87.0,3
6367,other,1850.0,3.0,95.0,3
6368,other,1567.0,3.0,100.0,3
6371,other,1471.0,2.0,75.0,3
6372,other,520.0,2.0,29.0,1
6374,other,1477.0,2.0,75.0,3
6375,other,2000.0,2.0,120.0,2
6376,other,1220.0,2.0,65.0,2
6380,other,1130.0,2.0,74.0,2
6381,other,1407.0,2.0,83.87,2
6383,other,1200.0,2.0,67.0,2
6384,other,1872.0,3.0,152.0,3
6385,other,1400.0,3.0,90.0,3
6386,other,600.0,2.0,35.0,1
6390,other,1240.0,2.0,63.0,3
6399,other,1075.0,2.0,57.0,2
6400,other,1800.0,4.0,115.0,3
6402,other,1499.0,3.0,89.0,3
6404,other,1050.0,2.0,65.0,2
6405,other,905.0,2.0,50.0,2
6408,other,1770.0,3.0,90.0,3
6411,other,1200.0,2.0,75.0,2
6412,other,565.0,1.0,33.0,1
6413,other,1000.0,2.0,55.0,2
6416,other,2400.0,4.0,130.0,3
6418,other,1100.0,2.0,70.0,2
6419,other,420.0,1.0,23.5,1
6421,other,1225.0,2.0,71.05,2
6422,other,1350.0,4.0,90.0,4
6423,other,1732.5,3.0,91.855,3
6424,other,3760.0,2.0,280.0,2
6428,other,1620.0,3.0,95.0,3
6429,other,560.0,1.0,21.0,1
6432,other,2250.0,3.0,180.0,3
6433,other,1485.0,3.0,78.0,3
6434,other,1209.0,2.0,100.0,2
6435,other,1500.0,3.0,95.0,3
6436,other,1000.0,2.0,60.0,2
6438,other,3700.0,4.0,314.0,4
6442,other,648.0,1.0,34.0,1
6443,other,1720.0,2.0,126.0,3
6446,other,1080.0,2.0,64.0,2
6447,other,1100.0,2.0,61.0,2
6450,other,535.0,1.0,35.0,1
6452,other,1465.0,2.0,88.0,3
6453,other,1145.0,2.0,63.0,2
6454,other,1280.0,2.0,75.0,2
6455,other,1450.0,3.0,75.0,3
6456,other,1738.0,3.0,110.0,3
6457,other,1500.0,3.0,90.0,3
6458,other,1275.0,2.0,105.0,2
6462,other,2320.0,2.0,160.0,3
6463,other,1237.0,3.0,78.0,3
6468,other,1160.0,2.0,75.0,2
6474,other,1155.0,2.0,65.0,2
6478,other,1148.0,2.0,69.0,2
6479,other,1719.0,3.0,110.0,3
6482,other,1320.0,2.0,90.0,2
6486,other,1230.0,2.0,68.0,2
6490,other,1560.0,2.0,125.0,3
6492,other,1012.0,2.0,59.0,2
6493,other,1485.0,2.0,110.0,3
6496,other,1489.0,2.0,101.0,2
6498,other,1600.0,2.0,90.0,3
6500,other,2996.0,4.0,200.0,4
6501,other,3400.0,4.0,200.0,4
6503,other,551.0,1.0,30.0,1
6504,other,1780.0,3.0,100.0,3
6506,other,1310.0,3.0,90.0,3
6508,other,1603.0,2.0,125.0,3
6509,other,450.0,1.0,30.0,1
6512,other,1275.0,2.0,69.0,2
6515,other,900.0,1.0,52.3,1
6519,other,1400.0,2.0,78.0,3
6520,other,1475.0,3.0,80.0,3
6521,other,1721.0,3.0,93.0,3
6522,other,1480.0,3.0,75.0,3
6523,other,1163.0,2.0,68.0,2
6524,other,801.0,1.0,33.645,1
6525,other,1300.0,2.0,80.0,3
6528,other,2400.0,4.0,135.0,4
6529,other,998.0,2.0,65.0,2
6530,other,1040.0,2.0,78.0,2
6533,other,1330.0,2.0,80.0,2
6534,other,1320.0,2.0,95.0,3
6535,other,8000.0,5.0,550.0,5
6540,other,2200.0,2.0,150.0,4
6545,other,1130.0,2.0,75.0,2
6548,other,1630.0,3.0,131.0,3
6549,other,1050.0,2.0,41.0,1
6551,other,5425.0,13.0,275.0,13
6553,other,900.0,2.0,48.0,2
6554,other,4041.0,4.0,345.0,4
6555,other,620.0,1.0,25.0,1
6556,other,1210.0,2.0,75.0,2
6559,other,1200.0,1.0,70.0,2
6561,other,1200.0,3.0,70.0,2
6562,other,1130.0,2.0,68.0,2
6565,other,800.0,2.0,55.0,2
6566,other,1244.0,2.0,95.0,2
6567,other,1200.0,2.0,75.0,2
6569,other,2159.0,3.0,120.0,3
6571,other,1200.0,1.0,48.0,1
6572,other,1340.0,2.0,71.0,2
6576,other,1450.0,2.0,90.0,2
6578,other,3600.0,4.0,225.0,4
6579,other,3200.0,8.0,130.0,9
6581,other,925.0,2.0,55.0,2
6582,other,3900.0,3.0,250.0,3
6583,other,1715.0,3.0,95.0,3
6584,other,703.0,2.0,60.0,2
6587,other,1030.0,2.0,77.25,3
6588,other,1254.0,2.0,70.0,3
6590,other,1293.0,2.0,80.0,2
6592,other,1000.0,2.0,66.0,2
6593,other,1864.0,3.0,115.0,3
6595,other,2400.0,4.0,150.0,4
6599,other,1525.0,2.0,91.48,3
6600,other,975.0,2.0,60.0,2
6603,other,1500.0,2.0,85.0,1
6604,other,5000.0,5.0,300.0,4
6606,other,1100.0,2.0,68.0,2
6607,other,2950.0,4.0,250.0,4
6608,other,1464.0,2.0,115.0,3
6609,other,1385.0,3.0,90.0,3
6612,other,1415.0,2.0,120.0,2
6613,other,1537.0,3.0,81.0,3
6616,other,2400.0,2.0,185.0,3
6619,other,1025.0,2.0,65.0,2
6620,other,1020.0,2.0,70.0,2
6621,other,1155.0,2.0,69.0,2
6624,other,1610.0,3.0,85.0,3
6628,other,2597.0,4.0,189.0,4
6632,other,1201.0,2.0,65.0,2
6633,other,660.0,1.0,30.0,1
6635,other,950.0,2.0,65.0,2
6636,other,980.0,3.0,80.0,3
6639,other,1265.0,2.0,68.0,2
6642,other,660.0,1.0,35.0,1
6644,other,1458.0,2.0,87.0,3
6646,other,1178.0,2.0,80.0,2
6650,other,1300.0,2.0,95.0,2
6651,other,936.0,1.0,53.0,1
6652,other,1277.0,2.0,92.0,2
6662,other,650.0,1.0,50.0,1
6664,other,720.0,1.0,32.39,1
6665,other,1600.0,3.0,130.0,3
6666,other,1296.0,2.0,70.0,2
6671,other,1626.6,3.0,133.0,3
6673,other,1100.0,2.0,60.0,2
6674,other,1348.0,2.0,100.0,2
6678,other,1182.0,2.0,60.1,3
6681,other,1410.0,3.0,90.0,3
6682,other,1460.0,2.0,87.0,3
6683,other,1260.0,2.0,85.05,3
6685,other,1800.0,3.0,150.0,3
6690,other,509.0,1.0,20.0,1
6691,other,3535.0,4.0,215.0,4
6694,other,2050.0,3.0,135.0,3
6697,other,1600.0,3.0,100.0,3
6701,other,3200.0,4.0,270.0,4
6703,other,1165.0,2.0,65.0,2
6706,other,1645.0,3.0,87.0,3
6710,other,1650.0,2.0,140.0,4
6712,other,4395.0,3.0,240.0,3
6714,other,1936.0,3.0,139.0,3
6716,other,1220.0,2.0,65.0,2
6717,other,1200.0,1.0,65.0,1
6718,other,1800.0,3.0,95.0,3
6719,other,2045.0,3.0,108.0,3
6721,other,1310.0,2.0,88.0,2
6723,other,4500.0,4.0,345.0,4
6725,other,1441.0,2.0,115.0,2
6726,other,418.0,1.0,17.0,1
6727,other,1200.0,3.0,80.0,3
6728,other,610.0,1.0,28.0,1
6730,other,1864.0,3.0,120.0,3
6731,other,950.0,2.0,57.0,2
6733,other,1100.0,2.0,62.0,2
6734,other,1530.0,3.0,87.0,4
6736,other,1200.0,2.0,90.0,3
6738,other,1279.0,2.0,100.0,2
6742,other,3600.0,4.0,300.0,4
6743,other,1600.0,4.0,120.0,3
6744,other,1120.0,2.0,60.0,2
6746,other,1308.0,2.0,86.0,2
6750,other,1225.0,2.0,71.05,2
6751,other,1200.0,3.0,78.0,2
6756,other,1300.0,2.0,95.0,2
6757,other,1350.0,2.0,89.5,2
6758,other,2312.0,3.0,156.0,3
6759,other,1175.0,2.0,70.0,2
6761,other,1386.0,3.0,93.0,4
6763,other,6652.0,6.0,510.0,4
6765,other,1500.0,2.0,120.0,3
